Activity Date,Transaction Amount,Admitting Physician,Attending Physician,Consulting Physician,Ordering Physician,Revenue Code,Performing Physician,Referring Physician,Rendering Physician,Supervising Physician
06/17/2024,-92,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-91,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-91,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-91,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-90,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-84,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-84,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-80,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-80,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-80,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-75,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-72,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/17/2024,-72,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-71,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-71,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-67,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-67,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-67,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-64,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-61,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-61,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-56,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-55,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-55,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-52,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-51,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-51,"Kane, Justin M","Kane, Justin M",,"Kane, Justin M",0300,,,"Kane, Justin M",
06/17/2024,-50.1,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-50.1,"Butler, Leroy MD","Butler, Leroy MD",,,0272,,,"Butler, Leroy MD",
06/17/2024,-50.1,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-50.1,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-50.1,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-50,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-48,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-48,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-46,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-42.5,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/17/2024,-40,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-40,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-36,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-36,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/17/2024,-36,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-36,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-36,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-36,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-36,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-36,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-33,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-32,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/17/2024,-32,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-32,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-32,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-32,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-32,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-31,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-29,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/17/2024,-29,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-29,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-28,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-26,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-25,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-24,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-24,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/17/2024,-24,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-24,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-24,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-24,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-24,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-24,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-24,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-21.84,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/17/2024,-19,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-18,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-18,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-18,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-18,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-16,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-12,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-12,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-9.72,"Toulson, Charles E","Toulson, Charles E",,,0636,,,,
06/17/2024,-6,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-6,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/17/2024,-6,"Hsiao, Chris L","Hsiao, Chris L",,,0272,,,"Hsiao, Chris L",
06/17/2024,-6,"Jones-Quaidoo, Sean M","Jones-Quaidoo, Sean M",,,0272,,,"Jones-Quaidoo, Sean M",
06/17/2024,-6,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,-6,"Madsen, Terry D","Madsen, Terry D",,,0272,,,"Madsen, Terry D",
06/17/2024,-6,"Rodriguez, Gabriel A","Rodriguez, Gabriel A",,,0272,,,"Rodriguez, Gabriel A",
06/17/2024,-6,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/17/2024,-6,"Toulson, Charles E","Toulson, Charles E",,,0272,,,"Toulson, Charles E",
06/17/2024,-6,"Will, Kelly R","Will, Kelly R",,,0272,,,"Will, Kelly R",
06/17/2024,-5,"Berry, Robert E","Berry, Robert E",,,0272,,,"Berry, Robert E",
06/17/2024,-5,"Kane, Justin M","Kane, Justin M",,,0272,,,"Kane, Justin M",
06/17/2024,0,"Butler, Leroy MD","Butler, Leroy MD",,,0278,,,"Butler, Leroy MD",
06/17/2024,0,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/17/2024,0,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
06/17/2024,0,"Kowalski, Christopher","Kowalski, Christopher",,,0271,,,"Kowalski, Christopher",
06/17/2024,0,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/17/2024,0,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/17/2024,0,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/17/2024,0,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/17/2024,0,"Sethuraman, Venkat","Sethuraman, Venkat",,,0278,,,"Sethuraman, Venkat",
06/17/2024,0,"Toulson, Charles E","Toulson, Charles E",,,0278,,,"Toulson, Charles E",
06/17/2024,1,"Kowalski, Christopher","Kowalski, Christopher",,,0271,,,"Kowalski, Christopher",
06/17/2024,1.62,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/17/2024,1.62,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/17/2024,1.96,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/17/2024,1.96,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/17/2024,2,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/17/2024,2,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/17/2024,2,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
06/17/2024,2,"Kowalski, Christopher","Kowalski, Christopher",,,0271,,,"Kowalski, Christopher",
06/17/2024,2,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/17/2024,2,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/17/2024,3,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/17/2024,3,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
06/17/2024,3,"Kowalski, Christopher","Kowalski, Christopher",,,0271,,,"Kowalski, Christopher",
06/17/2024,3,"Kowalski, Christopher","Kowalski, Christopher",,,0272,,,"Kowalski, Christopher",
06/17/2024,3,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/17/2024,3,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/17/2024,3.21,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/17/2024,4,"Kowalski, Christopher","Kowalski, Christopher",,,0272,,,"Kowalski, Christopher",
